,c_recordOnDays,c_uniqueUnitID,deployDate,deploymentDepth_Meters,dutyCycle_Flag,latitudeDeployed_DecDeg,longitudeDeployed_DecDeg,recoveryDate,samplingRate_Hz,between_days,depYear
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-04-16,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-04-17,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-04-18,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-04-19,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-04-20,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-04-21,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-04-22,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-04-23,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-04-24,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-04-25,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-04-26,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-04-27,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-04-28,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-04-29,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-04-30,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-01,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-02,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-03,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-04,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-05,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-06,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-07,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-08,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-09,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-10,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-11,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-12,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-13,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-14,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-15,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-16,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-17,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-18,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-19,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-20,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-21,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-22,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-23,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-24,2016
28,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0212_FD02802,2016-02-15,33.5,N,41.938167,-70.2373,2016-05-25,5000,2016-05-25,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-02-15,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-02-16,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-02-17,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-02-18,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-02-19,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-02-20,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-02-21,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-02-22,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-02-23,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-02-24,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-02-25,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-02-26,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-02-27,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-02-28,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-02-29,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-01,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-02,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-03,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-04,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-05,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-06,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-07,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-08,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-09,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-10,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-11,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-12,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-13,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-14,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-15,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-16,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-17,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-18,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-19,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-20,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-21,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-22,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-23,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-24,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-25,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-26,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-27,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-28,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-29,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-30,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-03-31,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-01,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-02,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-03,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-04,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-05,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-06,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-07,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-08,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-09,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-10,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-11,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-12,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-13,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-14,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-15,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-16,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-17,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-18,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-19,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-20,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-21,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-22,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-23,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-24,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-25,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-26,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-27,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-28,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-29,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-04-30,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-01,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-02,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-03,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-04,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-05,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-06,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-07,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-08,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-09,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-10,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-11,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-12,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-13,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-14,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-15,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-16,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-17,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-18,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-19,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-20,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-21,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-22,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-23,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-24,2016
29,111,2016_BRP_CCB_S1060_Dep25_20160214_PU0214_FD02794,2016-02-15,37.5,N,41.968683,-70.254483,2016-05-25,5000,2016-05-25,2016
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-02-21,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-02-22,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-02-23,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-02-24,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-02-25,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-02-26,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-02-27,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-02-28,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-03-01,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-03-02,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-03-03,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-03-04,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-03-05,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-03-06,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-03-07,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-03-08,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-03-09,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-03-10,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-03-11,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-03-12,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-03-13,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-03-14,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-03-15,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-03-16,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-03-17,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-03-18,2017
30,106,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,37.5,N,41.967545,-70.254935,2017-05-16,5000,2017-03-19,2017
